id,title,content,url,published_at,channel,category,views,cluster_id
66221,Igor Hopp claims 'genocide' against Russian-speakers in Estonia,Igor Hopp criticizes Estonian policies like language laws as gradual exclusion of Russian-speakers, but no community protests or complaints reported.,https://www.propastop.org/en/2026/03/10/genocide-in-estonia-igor-hopp-tries-to-argue-that-the-state-is-preparing-the-destruction-of-russian-speakers/,2026-03-10 00:00:00+00,,,,
49903,Renewable energy company wants to build Baltics' largest data center in Estonia,Renewable energy company Sunly has submitted an application to build the largest data center in the Baltic states in Lääne County, western Estonia, costing approximately €1.7 billion.,https://news.err.ee/1609962983/renewable-energy-company-wants-to-build-baltics-largest-data-center-in-estonia,2026-03-10 05:54:00+00,,,,
50950,Estonian Grid Balance,Estonian grid balance: production=704MW, consumption=1102MW, balance=-398MW,https://dashboard.elering.ee,2026-03-10 06:31:03.71096+00,,,,
52601,Estonia crashes out of Paralympics mixed curling as Latvia makes it to medals games,Estonia's wheelchair mixed curling pair Kätlin Riidebach and Ain Villau are out of the Milano Cortina Paralympics after a heavy 10-0 defeat against South Korea.,https://news.err.ee/1609963031/estonia-crashes-out-of-paralympics-mixed-curling-as-latvia-makes-it-to-medals-games,2026-03-10 06:56:00+00,,,,
52595,Estonian schools, AI approach win praise from visiting education leaders,Education leaders from around the world gathered in Estonia this week to discuss how schools should adapt to artificial intelligence, with ministers visiting local classrooms.,https://news.err.ee/1609963061/estonian-schools-ai-approach-win-praise-from-visiting-education-leaders,2026-03-10 09:53:00+00,,,,
53875,⚡ GPS interference: Estonia-E (HIGH),GPS interference detected in Estonia-E: 17/107 aircraft (15.9%) reporting degraded navigation. Severity: HIGH. Based on ADS-B Exchange NACp data via gpsjam.org.,https://gpsjam.org/?lat=58.67&lon=27.18&z=7&date=2026-03-10,2026-03-10 12:00:00+00,,,,
53876,⚡ GPS interference: Estonia-W (HIGH),GPS interference detected in Estonia-W: 75/692 aircraft (10.8%) reporting degraded navigation. Severity: HIGH. Based on ADS-B Exchange NACp data via gpsjam.org.,https://gpsjam.org/?lat=58.55&lon=23.82&z=7&date=2026-03-10,2026-03-10 12:00:00+00,,,,
52616,Historic 1944 Estonian flag to return home from Australia,After more than 80 years, an Estonian flag saved from Soviet forces during World War II is finally returning home from the diaspora in Australia.,https://news.err.ee/1609963565/historic-1944-estonian-flag-to-return-home-from-australia,2026-03-10 16:22:00+00,,,,
53814,Estonian Grid Balance,Estonian grid balance: production=643MW, consumption=1081MW, balance=-438MW,https://dashboard.elering.ee,2026-03-11 06:31:18.975782+00,,,,
60505,TÕNU LEHTLA ⟩ What is essential for Estonia’s electricity production?,Mats Traat’s excellent novel was published in 1971. Wikipedia summarises its content as follows: «In this ‘dance’ five moments in time that represent Estonian rural life are illuminated. The novel is dominated by an everyday atmosphere. At the same time, solemn tones are not absent. In each ‘dance’ there are also humorous moments. The beautiful or the sad is often interwoven with the comic.» Emeritus Professor Tõnu Lehtla writes about Estonia’s energy policy choices.,https://pmo.ee/8431266,2026-03-11 08:01:20+00,,estonian_media,,
2037841,TÕNU LEHTLA ⟩ What is essential for Estonia’s electricity production?,Mats Traat’s excellent novel was published in 1971. Wikipedia summarises its content as follows: «In this ‘dance’ five moments in time that represent Estonian rural life are illuminated. The novel is dominated by an everyday atmosphere. At the same time, solemn tones are not absent. In each ‘dance’ there are also humorous moments. The beautiful or the sad is often interwoven with the comic.» Emeritus Professor Tõnu Lehtla writes about Estonia’s energy policy choices.,https://pmo.ee/8431266,2026-03-11 10:01:20+00,,estonian_media,,
83757,TÕNU LEHTLA ⟩ What is essential for Estonia’s electricity production?,Mats Traat’s excellent novel was published in 1971. Wikipedia summarises its content as follows: «In this ‘dance’ five moments in time that represent Estonian rural life are illuminated. The novel is dominated by an everyday atmosphere. At the same time, solemn tones are not absent. In each ‘dance’ there are also humorous moments. The beautiful or the sad is often interwoven with the comic.» Emeritus Professor Tõnu Lehtla writes about Estonia’s energy policy choices.,https://pmo.ee/8431266,2026-03-11 10:01:20+00,,estonian_media,,
55400,Estonian title among recommendations by prestigious children's book awards,Triinu Laan and Anne Pikkov's children's book "Poiss ja papa" has been recommended by the jury of the prestigious Hans Christian Andersen Children's Book Award.,https://news.err.ee/1609964243/estonian-title-among-recommendations-by-prestigious-children-s-book-awards,2026-03-11 10:55:00+00,,,,
55388,More known about Estonia's seal population than ever before thanks to drone tech,Advanced drone tech now allows researchers to individually ID Saaremaa's seal population, and even to weigh pups.,https://news.err.ee/1609964222/more-known-about-estonia-s-seal-population-than-ever-before-thanks-to-drone-tech,2026-03-11 11:55:00+00,,,,
61550,⚡ GPS interference: Estonia-W (MEDIUM),GPS interference detected in Estonia-W: 65/713 aircraft (9.1%) reporting degraded navigation. Severity: MEDIUM. Based on ADS-B Exchange NACp data via gpsjam.org.,https://gpsjam.org/?lat=58.55&lon=23.82&z=7&date=2026-03-11,2026-03-11 12:00:00+00,,,,
61549,⚡ GPS interference: Estonia-E (HIGH),GPS interference detected in Estonia-E: 10/78 aircraft (12.8%) reporting degraded navigation. Severity: HIGH. Based on ADS-B Exchange NACp data via gpsjam.org.,https://gpsjam.org/?lat=58.67&lon=27.18&z=7&date=2026-03-11,2026-03-11 12:00:00+00,,,,
55387,EKRE leader: US only interested in Estonia's mineral resources,The United States sees Estonia's rare earth metals resources, and not military cooperation, as the key area of partnership, opposition EKRE leader Martin Helme said.,https://news.err.ee/1609964519/ekre-leader-us-only-interested-in-estonia-s-mineral-resources,2026-03-11 14:26:00+00,,,,
55386,Estonia joins 21 other countries in appeal against Russia's Venice Biennale participation,Estonia is among 22 countries that have sent a joint appeal to the director of the Venice Biennale, calling for Russia's participation in this year's event to be reconsidered.,https://news.err.ee/1609964552/estonia-joins-21-other-countries-in-appeal-against-russia-s-venice-biennale-participation,2026-03-11 15:25:00+00,,,,
55399,Estonia ratifies convention establishing International Claims Commission for Ukraine,The Riigikogu (Estonian parliament) has approved a law ratifying the convention to establish an International Claims Commission for Ukraine.,https://news.err.ee/1609964675/estonia-ratifies-convention-establishing-international-claims-commission-for-ukraine,2026-03-11 17:10:00+00,,,,
